cum,ann,vol,sharpe,window_idx,test_start,test_end,momo,long_pct,cost,adv_lookback,max_pct_adv,impact_coeff
0.6908658134906418,0.23095160760523936,0.17973321229505004,1.2464215492186859,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.3,0.0012,20,0.2,0.0005
1.1787139284718688,0.36079745887018233,0.22323258412587074,1.4923787083483528,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0006,10,0.1,0.0002
1.1787139284714283,0.36079745887007353,0.22323258412587138,1.4923787083479907,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0006,10,0.1,0.0005
1.1787139284718688,0.36079745887018233,0.22323258412587074,1.4923787083483528,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0006,10,0.2,0.0002
1.1787139284714283,0.36079745887007353,0.22323258412587138,1.4923787083479907,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0006,10,0.2,0.0005
1.1787139284718657,0.36079745887018144,0.22323258412587088,1.4923787083483486,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0006,20,0.1,0.0002
1.1787139284714208,0.36079745887007153,0.2232325841258718,1.492378708347979,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0006,20,0.1,0.0005
1.1787139284718657,0.36079745887018144,0.22323258412587088,1.4923787083483486,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0006,20,0.2,0.0002
1.1787139284714208,0.36079745887007153,0.2232325841258718,1.492378708347979,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0006,20,0.2,0.0005
1.1715202262445206,0.3590181934671177,0.22325144615228273,1.4864049786588336,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0012,10,0.1,0.0002
1.1715202262440783,0.35901819346700825,0.2232514461522835,1.48640497865847,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0012,10,0.1,0.0005
1.1715202262445206,0.3590181934671177,0.22325144615228273,1.4864049786588336,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0012,10,0.2,0.0002
1.1715202262440783,0.35901819346700825,0.2232514461522835,1.48640497865847,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0012,10,0.2,0.0005
1.171520226244514,0.35901819346711616,0.22325144615228296,1.4864049786588283,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0012,20,0.1,0.0002
1.1715202262440654,0.35901819346700514,0.22325144615228393,1.486404978658459,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0012,20,0.1,0.0005
1.171520226244514,0.35901819346711616,0.22325144615228296,1.4864049786588283,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0012,20,0.2,0.0002
1.1715202262440654,0.35901819346700514,0.22325144615228393,1.486404978658459,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0012,20,0.2,0.0005
0.7475876117712561,0.24712480473708687,0.16693980277251183,1.4069353673544527,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0006,10,0.1,0.0002
0.7475876117709104,0.2471248047369894,0.1669398027725117,1.406935367353985,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0006,10,0.1,0.0005
0.7475876117712561,0.24712480473708687,0.16693980277251183,1.4069353673544527,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0006,10,0.2,0.0002
0.7475876117709104,0.2471248047369894,0.1669398027725117,1.406935367353985,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0006,10,0.2,0.0005
0.747587611771263,0.24712480473708887,0.16693980277251189,1.4069353673544616,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0006,20,0.1,0.0002
0.7475876117709299,0.24712480473699472,0.16693980277251186,1.4069353673540066,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0006,20,0.1,0.0005
0.747587611771263,0.24712480473708887,0.16693980277251189,1.4069353673544616,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0006,20,0.2,0.0002
0.7475876117709299,0.24712480473699472,0.16693980277251186,1.4069353673540066,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0006,20,0.2,0.0005
0.7412637539444527,0.24533753646945655,0.1669516607547098,1.3982502871080678,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0012,10,0.1,0.0002
0.7412637539441047,0.2453375364693582,0.16695166075470974,1.3982502871075995,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0012,10,0.1,0.0005
0.7412637539444527,0.24533753646945655,0.1669516607547098,1.3982502871080678,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0012,10,0.2,0.0002
0.7412637539441047,0.2453375364693582,0.16695166075470974,1.3982502871075995,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0012,10,0.2,0.0005
0.7412637539444593,0.24533753646945855,0.16695166075470985,1.3982502871080764,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0012,20,0.1,0.0002
0.7412637539441231,0.24533753646936352,0.16695166075470988,1.3982502871076217,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0012,20,0.1,0.0005
0.7412637539444593,0.24533753646945855,0.16695166075470985,1.3982502871080764,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0012,20,0.2,0.0002
0.7412637539441231,0.24533753646936352,0.16695166075470988,1.3982502871076217,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0012,20,0.2,0.0005
